Name,ISO3,Index Year,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil Liberties,Political Rights,Legislative Constraints on the Executive,Political Freedom,Bureaucracy,Corruption,Security,Clarity of the Law,Judicial Independence and Effectiveness,Legal Freedom,Freedom score,Freedom rank,Income,Health,Inequality,Environment,Minority Rights,Education,Productivity,Crime,Prosperity score,Prosperity rank
Chile,CHL,2022,81.9444444444444,73.6842105263158,68.5210312075984,76.690946930281,75.2101582771599,95.6408347519311,89.5372677414645,94.0267765190524,99.0673575129533,94.5680591313503,63.0878339049321,66.2811945025995,65.6603913796641,77.7253282195014,90.661865225615,72.6833226464624,80.8205133516576,31,72.2200432596002,91.9994009258337,48.8317757009346,89.3614847058848,88.3847774885335,64.4310730548262,43.1789518359919,96.271186440678,74.3348366765353,
China,CHN,2022,73.6111111111111,21.0526315789474,47.3541383989145,68.2622268470343,52.5700269840018,26.4170566822672,30.2209454743853,5.25231719876416,10.7772020725388,18.1668803569889,67.4888725858211,45.02609318598,54.6360320142994,28.3670157840389,17.9685793707507,42.697318588178,37.8114086430562,151,65.3161443900546,85.9671428760022,64.4859813084112,54.5345613327911,29.0070658237263,37.7817377931874,21.4625614613601,99.6045197740113,57.269964344943,
Colombia,COL,2022,86.1111111111111,84.2105263157895,44.7761194029851,60.5619146722164,68.9149178755255,89.3033099561064,55.14516057591,75.0772399588053,71.0880829015543,72.653448348094,49.9504405273723,35.9359988840752,45.8849970859206,42.6906623395781,77.0092310078621,50.2942659689617,63.9542107308604,74,62.0752550460465,86.6446520567228,27.1028037383177,89.8817601208175,77.1166480723937,44.8425623994407,36.2351923807034,61.1864406779661,60.6356643115511,
Comoros,COM,2022,59.7222222222222,47.3684210526316,26.1872455902307,65.1404786680541,49.6045918832846,66.7531974956809,49.932789953627,70.9577754891864,3.41968911917099,47.7658630144163,13.5377635358176,14.3793274946168,59.7868285884417,41.9678418645817,19.6173113476742,29.8578145662264,42.4094231546425,139,33.3698423308206,62.5025549420661,47.8971962616823,68.9034894088014,58.8818643857692,20.8009231245951,,92.6553672316384,55.0016053836247,
Congo,COG,2022,31.9444444444444,36.8421052631579,18.4531886024423,55.2549427679501,35.6236702694987,64.994064808185,23.3632194510437,30.2780638516993,36.2694300518135,38.7261945406854,18.4404043149945,12.4187681863921,52.1101086317883,23.5432954713084,24.6651248057599,26.2355402820487,33.5284683640776,158,35.1073122290317,63.0232851388182,39.4859813084112,77.8571630193281,78.5917937275319,26.3162738369621,,96.3841807909605,59.5379985787205,
Costa Rica,CRI,2022,76.3888888888889,73.6842105263158,68.2496607869742,81.165452653486,74.8720532139162,98.2189419289031,93.7862380641833,97.9402677651904,96.3730569948186,96.5796261882739,55.5257173017081,55.127877044494,82.0631196310469,76.8549933618527,95.446295800034,73.0036006278271,81.4850933433391,29,68.7183774963413,92.2532335665445,38.5514018691589,93.6138840391863,86.2774265526218,51.1398328468132,42.7932077503913,88.587570621469,70.2418668428158,
Cote d'Ivoire,CIV,2022,80.5555555555556,78.9473684210526,38.3989145183175,54.5265348595213,63.1070933386118,80.8919489505011,70.7510385636727,70.5458290422244,12.7461139896373,58.7337326365089,39.8580101125196,31.7871251003099,43.5179481676443,51.7332939961646,51.0721989620184,43.5937152677314,55.1448470809507,104,44.0459701875043,50.518294750863,66.8224299065421,69.779132398031,82.8188917813313,18.998767707123,50.6314987401698,93.1073446327684,59.5902912630416,
Croatia,HRV,2022,100,78.9473684210526,60.9226594301221,81.8938605619147,80.4409721032724,94.6243179007808,88.6677613928621,83.3161688980432,80.5181347150259,86.781595726678,62.3695897860764,45.1993720164985,78.7244406209548,59.2860303879628,79.8718337961636,65.0902533215312,77.4376070504939,38,75.5409467487957,87.1381143639868,86.214953271028,72.7957846874813,80.6991446634437,64.8861632537264,33.2790247562329,99.7175141242938,75.0339557336236,
Cuba,CUB,2022,,10.5263157894737,,0,5.26315789473684,59.3527085,58.0620327,3.81050463,11.9170984,33.2855860575,0,0,73.0440689356733,20.2537247381619,26.8990404517201,24.0393668251111,20.8627035924493,166,,89.3173604500887,,82.1578851004331,61.980909879757,63.5574919256071,,100.056497175141,79.4140289062054,
Cyprus,CYP,2022,87.5,78.9473684210526,63.7720488466757,85.5359001040583,78.9388293429467,95.7448652556031,90.4503819880462,92.4819773429454,77.9274611398963,89.1511714316228,65.3448746667031,52.8154104953318,73.3638670241425,69.5382799822983,76.678294902738,67.5481454142427,78.5460487296041,34,80.4598692452983,93.50373260534,80.8411214953271,89.1591608304916,78.7157555472914,68.605610326564,38.9097278287689,98.8700564971751,78.6331292970321,
Czech Republic,CZE,2022,100,73.6842105263158,73.4056987788331,84.0790842872008,82.7922483980874,94.1302981399904,91.6367401430448,91.2461380020597,91.9170984455958,92.2325686826727,73.0171323186262,58.4508711827562,83.7806198267308,54.5065643900279,83.3520451991179,70.6214465834518,81.8820878880706,27,80.0064473857668,88.0758748372006,94.6261682242991,79.2523395212276,80.7363332093715,73.6207038499867,33.8942452687831,99.7175141242938,78.7412033026162,
Democratic Republic of the Congo,COD,2022,69.4444444444444,31.5789473684211,14.5183175033921,55.9833506763788,42.8812649981591,75.0663988059015,60.7348345040677,65.8084449021627,29.5336787564766,57.7858392421522,14.9996809737902,8.32583094639597,31.7002300489836,40.0944092048974,29.9887505509251,25.0217803449985,41.8962948617699,140,15.5065821561818,55.8693107870224,55.3738317757009,72.9865263496493,71.1540845419611,23.7771042301556,,97.3446327683616,56.0017246584332,
Denmark,DNK,2022,100,94.7368421052632,95.3867028493894,87.6170655567118,94.4351526278411,98.951475789528,93.063514422515,99.6910401647785,99.2746113989636,97.7451604439463,91.346884654057,97.8758634556042,83.6248474624846,70.7036436052514,98.7401550094508,88.4582788373696,93.5461973030523,1,86.8601361034502,94.2805715604563,89.018691588785,92.6533611500025,89.8723193256477,85.675234015353,53.3122916954161,99.774011299435,86.4308270923182,
Djibouti,DJI,2022,58.3333333333333,63.1578947368421,32.9715061058345,72.3204994797086,56.6958084139296,62.9054199655321,43.9402320839221,41.8125643666322,12.6424870466321,40.3251758656796,33.8764813633689,25.9072412098792,50.0723565878236,45.434429856911,36.21745476142,38.3015927558805,45.1075256784966,132,44.0035435371491,68.0364797928551,56.5420560747664,81.9227648853646,61.5346473286228,10.0769471259926,,92.1468926553672,59.1804759143026,
Dominica,DMA,2022,51.3888888888889,73.6842105263158,,0,41.6910331384016,,,,,,48.3901971068601,56.9664706306241,92.5823304336392,,,65.9796660570411,53.8353495977213,107,56.6784862036575,,,101.857504142864,61.980909879757,37.8712575313816,,100.056497175141,71.6889309865602,
Dominican Republic,DOM,2022,81.9444444444444,73.6842105263158,45.4545454545455,75.3381893860562,69.1053474528405,89.0767444274265,90.6925305103924,95.6745623069,26.4248704663212,75.46717692776,50.8846832094183,30.788689874141,67.1743294630758,52.8396518660569,79.781882432468,56.293847369032,66.9554572498775,65,66.6024660591582,80.6665200846899,61.214953271028,85.9066801485796,84.951035081195,47.2074301043378,34.2888415278615,84.2937853107345,68.141463948448,
Ecuador,ECU,2022,83.3333333333333,36.8421052631579,41.3839891451832,61.8106139438085,55.8425104213707,86.4465561398545,94.4172584135604,83.0072090628218,66.1139896373057,82.4962533133856,45.9599678944734,30.6945568837584,59.001387853347,58.6074642277621,55.8118622234831,50.0150478165648,62.7846038504404,80,56.2016954543162,86.1892464366241,43.2242990654206,91.997699384972,86.6493120119003,45.1774687521463,22.9716703859849,88.587570621469,65.1248702641042,
Egypt,EGY,2022,19.4444444444444,68.4210526315789,27.0013568521031,56.2955254942768,42.7905948556008,57.6762081790262,26.7317843607418,14.7270854788877,18.5492227979274,29.4210752041458,41.3876368909685,28.1475840406963,43.6552394740334,27.8802183212863,55.8981942396973,39.3937745933364,37.201814884361,153,58.5931764887198,76.7339805701494,80.1401869158879,68.1624615002431,60.8652535019214,46.2593164506966,69.2573809795536,99.7175141242938,69.9661588164332,
El Salvador,SLV,2022,87.5,63.1578947368421,37.1777476255088,74.0894901144641,65.4812831192038,77.8008546886962,57.2658932578637,65.3964984552007,30.6735751295336,57.7842053828236,43.8368799432255,31.625784617539,60.1153585362635,22.7172149284555,5.13704076104641,32.686455757306,51.9839814197778,115,52.825434048781,79.3152345562004,63.0841121495327,86.8737933289032,89.8723193256477,31.5135726907094,,57.4576271186441,65.8488704597741,
Equatorial Guinea,GNQ,2022,70.8333333333333,42.1052631578947,,0,37.6461988304094,54.004133822901,29.7979818272866,14.6240988671472,11.7098445595855,27.53401476923,26.4753568754304,7.97323306357433,58.5865771668883,20.4602448738752,5.47448070317681,23.793978536589,29.6580640454095,162,64.1508159543286,,,101.857504142864,68.3029626874923,19.7252690858824,,100.056497175141,70.8186098091416,
Eritrea,ERI,2022,70.8333333333333,0,,0,23.6111111111111,24.804992199688,5.03340231757811,1.5447991761071,3.3160621761658,8.67481396738475,15.8620980483663,15.5315551824908,44.0281696987355,7.61174214485906,8.8048623738313,18.3676854896566,16.8845368560508,172,,66.5228160309698,,72.9048668184535,34.2134622536259,13.2630345427451,,90.5649717514124,55.4938302794413,
Estonia,EST,2022,100,94.7368421052632,83.4464043419267,86.6805411030177,91.2159468875519,98.8189679562866,97.6628738607346,98.3522142121524,95.3367875647668,97.5427108984851,78.6014428785405,78.898937024494,79.6908126502732,83.1096031863106,98.5176363591259,83.7636864197489,90.8407814019286,8,79.2806458580202,88.2989344355206,81.7757009345794,96.1195808430741,88.012892029255,76.1431560425756,36.2748737729614,98.135593220339,80.5051721420407,
Ethiopia,ETH,2022,68.0555555555556,31.5789473684211,38.2632293080054,48.4911550468262,46.5972218197021,66.3865034844554,50.9654995454887,47.2708547888774,13.6787564766839,44.5754035738763,37.6732880699109,34.7217176359015,22.514359868845,41.8793332349904,27.9115908820775,32.9400579383451,41.3708944439745,143,29.1574044358426,67.0342141453429,71.9626168224299,75.7875929507795,67.7203421346225,10.2276914249476,,92.9943502824859,59.2691731709216,
Finland,FIN,2022,94.4444444444444,89.4736842105263,95.9294436906377,81.789802289282,90.4093436587226,98.5019502097206,96.7199445547432,96.4984552008238,98.7564766839377,97.6192066623063,90.4521224777066,95.6796168149912,84.2727633738402,93.7306387372768,93.8062961358645,91.5882875079359,93.2056126096549,3,83.7403780200045,95.3640035634898,89.018691588785,99.1158514260323,93.2192884591546,86.6427938698892,46.6701566530009,99.3785310734463,86.6437118317253,
France,FRA,2022,100,78.9473684210526,75.4409769335142,85.4318418314256,84.9550467964981,98.2734466420196,89.9008561058517,97.1163748712667,89.6373056994818,93.7319958296549,76.2423528439658,73.7471926497177,71.9186426277269,77.0467620593008,90.3619849336538,77.863387022873,85.5168098830087,18,82.3040914706298,95.4459437990133,78.0373831775701,93.9728373354293,80.9470683029627,64.6531045688054,51.6970527878092,99.7175141242938,80.8468744458142,
Gabon,GAB,2022,66.6666666666667,63.1578947368421,14.6540027137042,56.1914672216441,50.1675078347143,74.9553872732417,86.2718695256527,74.6652935118434,11.9170984455958,61.9524121890834,34.1798606209936,24.3556971893599,62.6514572713573,71.5739784629001,38.6014492458468,46.2724885580915,52.7974695272964,114,61.4425095372288,66.5433466122038,64.9532710280374,83.2228582876864,73.3853972976323,42.8641213985002,32.4207778927373,96.5536723163842,65.1732442963013,
Gambia,GMB,2022,70.8333333333333,68.4210526315789,46.40434192673,69.5109261186264,63.7924135025672,78.2203033612732,91.6950513192314,82.0803295571575,61.5544041450777,78.387522095685,37.155509753768,35.6068998529763,67.9394623346893,57.6191178639916,84.2701949048728,56.5182369420596,66.2327241801039,67,27.9696534889828,58.504690850872,69.8598130841121,69.6405953119037,76.1001611503657,14.7835472394075,,99.6045197740113,59.4947115570936,
Georgia,GEO,2022,87.5,84.2105263157895,70.5563093622795,86.1602497398543,82.1067713544808,86.4636530749983,93.2104753074223,92.173017507724,71.6062176165802,85.8633408766812,63.6650354363557,59.5234244067937,55.819096679586,51.4530166691252,71.4537832615172,60.3828712906756,76.1176611739459,44,62.9909679483358,80.0356713158647,73.1308411214953,54.2855369758594,67.348456675344,70.3721941482024,,98.8135593220339,72.4253182153051,
Germany,DEU,2022,94.4444444444444,84.2105263157895,83.0393487109905,83.0385015608741,86.1832052580246,97.6954174418243,96.0618114110462,96.1894953656025,97.720207253886,96.9167328680897,77.5470551436192,85.2388197406973,79.6987558605915,94.0994246939076,93.8462159435938,86.0860542764819,89.7286641341988,10,85.1541268662584,93.1425127337402,79.6728971962617,89.3119252610303,86.6245196479484,84.6544365638472,52.9827358107383,99.8870056497175,83.9287699661927,
Ghana,GHA,2022,58.3333333333333,73.6842105263158,48.8466757123474,62.0187304890739,60.7207375152676,87.8176829200827,87.3653145098169,91.5550978372811,90.3626943005181,89.2751973919247,47.1836216466495,41.3743640679869,65.7375573991076,77.386045139401,82.8935929105156,62.9150362327321,70.9703237133081,55,44.7554111977004,62.1703328093711,52.1028037383178,74.3827086688305,92.7482335440684,34.9872249169566,,98.135593220339,65.6117582993691,
Greece,GRC,2022,100,57.8947368421053,59.0230664857531,85.0156087408949,75.4833530171883,94.3227901355162,90.7212324215374,92.0700308959835,72.5388601036269,87.413228389166,59.3449560733911,48.5353522144199,67.5200178071763,68.2549048532231,85.7233706320899,65.8757203160601,76.2574339074715,43,74.5763727580553,93.4156468521522,76.4018691588785,79.949200646901,67.8071154084542,80.6655006800182,30.3431857138617,99.6610169491525,75.3524885209342,
