Name,ISO3,Index Year,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil Liberties,Political Rights,Legislative Constraints on the Executive,Political Freedom,Bureaucracy,Corruption,Security,Clarity of the Law,Judicial Independence and Effectiveness,Legal Freedom,Freedom score,Freedom rank,Income,Health,Inequality,Environment,Minority Rights,Education,Productivity,Crime,Prosperity score,Prosperity rank
France,FRA,2022,100,78.9473684210526,75.4409769335142,85.4318418314256,84.9550467964981,98.2734466420196,89.9008561058517,97.1163748712667,89.6373056994818,93.7319958296549,76.2423528439658,73.7471926497177,71.9186426277269,77.0467620593008,90.3619849336538,77.863387022873,85.5168098830087,18,82.3040914706298,95.4459437990133,78.0373831775701,93.9728373354293,80.9470683029627,64.6531045688054,51.6970527878092,99.7175141242938,80.8468744458142,
France,FRA,2021,100,78.9473684210526,75.4409769335142,85.4318418314256,84.9550467964981,98.2734466420196,89.9008561058517,97.1163748712667,89.6373056994818,93.7319958296549,76.2423528439658,73.7471926497177,71.9186426277269,77.0467620593008,90.3619849336538,77.863387022873,85.5168098830087,18,82.3040914706298,95.4459437990133,78.0373831775701,93.9728373354293,80.9470683029627,64.6531045688054,51.6970527878092,99.7175141242938,80.8468744458142,
France,FRA,2020,100,78.9473684210526,75.4409769335142,85.4318418314256,84.9550467964981,98.2734466420196,89.9979163705222,96.8074150360453,89.6373056994818,93.6790209370172,75.666017939296,70.0810993384141,70.9706273550405,77.0467620593008,91.1004490029158,76.9729911389934,85.2023529575029,19,81.1229819872611,95.4459437990133,78.0373831775701,93.9728373354293,80.9594644849386,64.6531045688054,51.6970527878092,99.7175141242938,80.7007852831401,
France,FRA,2019,100,78.9473684210526,74.8982360922659,89.0738813735692,85.7298714717219,98.2989471554546,94.8403401430512,97.3223480947476,89.6373056994818,95.0247352731838,78.2589211829247,73.0438140759354,70.453751484585,77.0467620593008,91.1004490029158,77.9807395611324,86.245115435346,19,82.6321898471966,96.6613906259462,78.0373831775701,93.9728373354293,80.9594644849386,64.6531045688054,51.6970527878092,99.7175141242938,81.0413671189987,
France,FRA,2018,100,78.9473684210526,74.8982360922659,88.4495317377732,85.5737840627729,98.2989471554546,96.3489750777626,97.8372811534501,87.7720207253885,95.064306028014,80.0329733756126,73.8108025381293,64.9825082380938,77.0467620593008,91.1004490029158,77.3946990428105,86.0109297111991,20,82.3425538872785,96.3791520369204,78.0373831775701,94.1070838658005,80.9594644849386,63.8051015896566,52.6444608123927,99.7175141242938,80.9990892473564,
France,FRA,2017,100,73.6842105263158,78.0189959294437,87.8251821019771,84.8820971394341,98.5854591225188,96.0300627795597,98.5581874356334,90.3626943005181,95.8841009095575,77.7460101555454,72.5888295554405,70.0426456987154,93.4356099719722,91.1004490029158,80.9827088769179,87.2496356419698,19,82.0590328672541,96.192510389339,79.9065420560748,94.2626710422654,80.9594644849386,62.8467313354204,53.582303315072,99.7175141242938,81.1908462018322,
France,FRA,2016,100,73.6842105263158,78.0189959294437,87.5130072840791,84.8040534349596,98.6364601493887,96.0300627795597,98.5581874356334,90.3626943005181,95.896851166275,79.181258958097,74.9867245552613,62.4614715983406,93.4356099719722,91.1004490029158,80.2331028173174,86.9780024728507,19,81.7030882074587,96.1879581540322,79.2056074766355,94.0817493885959,80.9594644849386,62.0444774649371,53.0437954791531,99.7175141242938,80.8679568475056,
France,FRA,2015,94.4444444444444,73.6842105263158,79.3758480325644,87.8251821019771,83.8324212763254,98.6364601493887,96.0300627795597,98.5581874356334,90.3626943005181,95.896851166275,79.8687861089387,73.1227025429924,66.5526666040092,93.4356099719722,91.1004490029158,80.8160428461657,86.8484384295887,19,81.5543143760426,95.7190779174253,77.3364485981308,93.4761802860283,80.9594644849386,61.5250323995461,53.3883649457379,99.6610169491525,80.4524874946253,
France,FRA,2014,94.4444444444444,73.6842105263158,79.3758480325644,90.2185223725286,84.4307563439633,98.6364601493887,96.0300627795597,98.5581874356334,90.3626943005181,95.896851166275,79.2347551308826,73.2407219346364,70.4777693775894,93.4356099719722,91.1004490029158,81.4978610835993,87.2751561979459,17,81.4189546182381,96.461092272444,78.2710280373832,93.2066240494613,80.9594644849386,61.0058820478181,52.7849165302761,99.6610169491525,80.471122373714,
France,FRA,2013,94.4444444444444,68.4210526315789,78.8331071913162,84.9115504682622,81.6525386839004,98.6364601493887,96.0300627795597,98.5581874356334,90.3626943005181,95.896851166275,80.6498453884089,73.6093884795212,73.4778633155249,93.4356099719722,91.1004490029158,82.4546312316686,86.6680070272813,17,81.3328346173713,95.5278840345369,77.803738317757,92.5674123367019,89.2649064088261,60.0931763658218,53.5703094516333,99.6045197740113,81.2205976633325,
