Name,ISO3,Index Year,Freedom score,Freedom rank,Prosperity score,Prosperity rank,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil_liberties,Political Rights,Legislative_constraints_on_the_executive,Political Freedom,Bureaucracy+Corruption,Security,Clarity_of_the_law,Judicial_independence_and_effectiveness,Legal Freedom,Income,Health,Inequality,Environment,Minority Rights,Education,Informality
South Africa,ZAF,2008,74.42,47,55.47,117,87.50,52.63,63.77,68.57,68.12,94.75,84.15,93.61,80.52,88.26,52.24,65.40,67.92,82.00,66.89,60.94,45.40,6.54,74.91,80.71,43.11,76.68
South Africa,ZAF,2007,74.80,46,54.48,118,87.50,52.63,64.59,68.68,68.35,94.75,84.15,93.92,80.52,88.34,52.23,68.75,67.92,82.00,67.72,60.62,43.70,2.34,74.44,80.71,42.34,77.20
South Africa,ZAF,2006,74.68,46,53.93,117,87.50,52.63,64.59,68.78,68.38,94.75,84.15,93.92,80.52,88.34,54.67,65.34,67.92,81.40,67.33,59.91,42.48,2.34,73.70,80.71,41.64,76.74
South Africa,ZAF,2005,74.67,44,53.40,117,87.50,52.63,64.86,68.68,68.42,94.75,84.15,94.13,80.52,88.39,58.39,61.11,67.92,81.40,67.21,59.16,41.83,2.34,74.06,80.71,41.29,74.44
South Africa,ZAF,2004,75.54,41,55.48,111,87.50,73.68,60.65,63.58,71.35,93.90,84.15,94.13,80.52,88.17,57.33,61.73,67.92,81.40,67.09,58.45,41.82,18.69,73.81,80.71,40.82,74.05
South Africa,ZAF,2003,75.40,41,55.13,109,87.50,73.68,58.62,68.89,72.17,93.58,84.15,94.13,80.52,88.09,56.35,58.06,67.92,81.40,65.93,57.87,42.39,18.69,73.16,80.71,40.41,72.67
South Africa,ZAF,2002,75.10,43,54.92,108,81.94,73.68,58.48,69.09,70.80,93.58,84.15,94.13,80.52,88.09,57.06,59.23,67.92,81.40,66.40,57.57,43.44,18.69,73.03,80.71,39.20,71.81
South Africa,ZAF,2001,75.54,43,54.37,108,81.94,73.68,60.38,69.09,71.28,93.58,84.15,94.13,80.52,88.09,59.93,59.78,67.92,81.40,67.26,57.14,44.89,18.69,72.81,80.71,34.12,72.21
South Africa,ZAF,2000,75.45,43,54.37,106,81.94,73.68,59.16,69.20,71.00,93.58,84.15,94.13,80.52,88.09,59.93,59.78,67.92,81.40,67.26,56.90,46.68,18.69,72.04,80.71,33.09,72.47
South Africa,ZAF,1999,74.48,43,55.23,101,81.94,73.68,60.52,65.14,70.32,90.73,84.15,94.13,80.52,87.38,60.73,53.34,67.92,80.91,65.72,56.41,48.73,18.69,72.86,80.71,33.93,75.30
South Africa,ZAF,1998,73.83,43,55.51,100,76.39,73.68,60.52,65.14,68.93,88.61,84.15,94.13,80.52,86.85,60.73,53.34,67.92,80.86,65.71,56.25,50.91,18.69,71.92,80.71,34.76,75.30
South Africa,ZAF,1997,74.53,43,56.05,97,76.39,73.68,60.52,65.14,68.93,88.48,84.15,94.13,80.52,86.82,65.86,56.71,67.92,80.86,67.84,56.45,53.10,18.69,72.53,80.71,35.59,75.30
South Africa,ZAF,1996,73.49,43,56.81,91,63.89,73.68,60.52,65.14,65.81,88.48,84.15,94.13,80.52,86.82,65.86,56.71,67.92,80.86,67.84,56.31,55.17,18.69,75.23,80.71,36.42,75.16
South Africa,ZAF,1995,71.68,44,57.33,84,63.89,73.68,60.52,65.14,65.81,88.15,82.38,94.13,67.25,82.98,65.86,56.71,67.92,74.50,66.25,55.89,56.97,18.69,76.62,80.71,37.24,75.16
